count;codanomal
3;Q601Q606
1;Q601Q668
1;Q601Q979
3;Q602
2;Q602Q606
1;Q604Q606
1;Q605Q614
1;Q605Q909
7;Q606
1;Q606Q669
1;Q606Q899
1;Q606Q999
1;Q610
1;Q610Q620
1;Q610Q642
7;Q613
1;Q613Q621Q649
1;Q613Q668Q699Q789
1;Q613Q668Q764
6;Q614
1;Q614Q620
1;Q614Q665
1;Q614Q902
1;Q618
1;Q618Q649
3;Q619
1;Q619Q624Q632
22;Q620
1;Q620Q622Q627
1;Q620Q623
1;Q620Q642
1;Q620Q691
1;Q620Q909
2;Q621
4;Q622
6;Q623
1;Q625Q628
1;Q627
3;Q628
2;Q631
2;Q632
1;Q632Q648Q899
1;Q633
3;Q638
5;Q639
1;Q639Q675Q792
1;Q639Q749
2;Q639Q794
8;Q640
1;Q640Q641Q646
1;Q640Q709
4;Q641
4;Q642
1;Q642Q643
1;Q643
1;Q644
1;Q645Q794
3;Q647
1;Q647Q790
3;Q649
1;Q649Q795
1;Q649Q799
74;Q650
1;Q650Q825
21;Q651
12;Q652
1;Q652Q660Q699
1;Q652Q809
6;Q653
2;Q655
3;Q656
13;Q658
2;Q658Q668
1;Q658Q669
1;Q658Q690
1;Q658Q870
6;Q659
1;Q659Q668
1;Q659Q669
3;Q659Q799
75;Q660
1;Q660Q664
1;Q660Q665
4;Q660Q668
1;Q660Q669
1;Q660Q699Q913
1;Q660Q700Q703Q870
1;Q660Q716
1;Q660Q829
35;Q661
1;Q661Q664
3;Q661Q668
1;Q661Q669
1;Q661Q709
1;Q662
4;Q663
1;Q663Q667
1;Q663Q668
33;Q664
1;Q664Q678
1;Q664Q681
1;Q664Q741
1;Q664Q793Q872
36;Q665
1;Q665Q743
1;Q665Q899
15;Q666
1;Q666Q668
2;Q667
223;Q668
3;Q668Q669
1;Q668Q677Q898
4;Q668Q681
1;Q668Q688
1;Q668Q688Q711
2;Q668Q690
1;Q668Q690Q909
1;Q668Q690Q917
1;Q668Q692
1;Q668Q699
1;Q668Q699Q709
1;Q668Q716
1;Q668Q722
1;Q668Q740
1;Q668Q743
1;Q668Q749
1;Q668Q758
1;Q668Q763Q872
1;Q668Q898
1;Q668Q909
1;Q668Q999
91;Q669
5;Q669Q681
1;Q669Q681Q759
1;Q669Q682
1;Q669Q699
1;Q669Q709
1;Q669Q728
1;Q669Q870Q909
1;Q669Q900
1;Q669Q909
13;Q670
6;Q672
2;Q672Q750
1;Q673
9;Q674
1;Q674Q681Q723Q730
1;Q674Q723
1;Q674Q738
1;Q674Q740Q748
1;Q674Q749
1;Q674Q872
3;Q675
1;Q675Q678
1;Q677
1;Q678
1;Q678Q741Q794
2;Q680
1;Q680Q709Q759
61;Q681
2;Q681Q699
1;Q681Q701
1;Q681Q704
1;Q681Q749
1;Q681Q753Q913
1;Q681Q792
15;Q682
1;Q682Q688Q700
2;Q683
1;Q685
8;Q688
1;Q688Q728
1;Q688Q753Q769Q872
334;Q690
1;Q690Q691
5;Q690Q692
7;Q690Q699
1;Q690Q700Q702
2;Q690Q709
1;Q690Q833
10;Q691
8;Q692
429;Q699
1;Q699Q704
2;Q699Q704Q709
10;Q699Q709
1;Q699Q709Q713Q719
1;Q699Q792
1;Q699Q798
1;Q699Q829
7;Q700
1;Q700Q709Q799
4;Q701
1;Q702
3;Q703
1;Q703Q709
1;Q703Q738
4;Q704
81;Q709
3;Q709Q713
1;Q709Q718Q728Q792
1;Q709Q748
1;Q709Q897
1;Q709Q909
1;Q710Q730
1;Q711
9;Q712
18;Q713
1;Q713Q714Q715Q718
1;Q713Q718
1;Q713Q719
1;Q713Q740
1;Q713Q749
5;Q716
5;Q718
1;Q718Q898
4;Q719
1;Q719Q729
1;Q719Q731
2;Q720
1;Q720Q749
1;Q722
1;Q722Q749Q897
5;Q723
1;Q724Q758
1;Q725
6;Q728
1;Q728Q741
3;Q729
1;Q729Q792
1;Q729Q870
1;Q730
5;Q731
1;Q738
5;Q740
2;Q740Q742
1;Q740Q742Q749
10;Q741
9;Q742
1;Q742Q764
1;Q742Q769
3;Q743
1;Q743Q758
1;Q743Q793
19;Q748
1;Q748Q799
26;Q749
1;Q749Q795
1;Q749Q870
6;Q750
1;Q750Q752
1;Q750Q870
1;Q750Q871
1;Q751
2;Q752
1;Q752Q829
1;Q752Q909
19;Q753
1;Q753Q789
1;Q754
11;Q758
7;Q759
5;Q760
1;Q760Q764
3;Q763
18;Q764
2;Q765
1;Q767
7;Q768
3;Q769
1;Q769Q772
5;Q771
8;Q774
1;Q774Q780
1;Q774Q899
1;Q775
1;Q778
2;Q779
7;Q780
1;Q780Q897
6;Q789
72;Q790
2;Q790Q792
1;Q790Q893
2;Q790Q897
1;Q790Q909
1;Q790Q912
1;Q790Q913
1;Q791
37;Q792
1;Q792Q793
1;Q792Q795
1;Q792Q909
1;Q792Q913
1;Q792Q917
102;Q793
1;Q793Q913
4;Q794
7;Q795
1;Q795Q870
2;Q798
8;Q799
1;Q808
2;Q809
5;Q819
2;Q820
1;Q824
8;Q825
1;Q825Q828
15;Q828
1;Q828Q842
13;Q829
2;Q831
15;Q833
1;Q838
3;Q842
1;Q845
1;Q846
8;Q848
3;Q849
1;Q850
1;Q851
1;Q858
2;Q861Q899
21;Q870
6;Q871
2;Q872
1;Q872Q899
1;Q873
1;Q875
9;Q878
2;Q878Q894
1;Q890
1;Q891
1;Q892
2;Q893
9;Q894
42;Q897
18;Q898
1;Q898Q909
34;Q899
14;Q900
7;Q901
5;Q902
226;Q909
2;Q910
1;Q912
13;Q913
1;Q913Q999
1;Q914
1;Q915
2;Q916
9;Q917
1;Q921
1;Q929
1;Q934
1;Q936
1;Q960
1;Q968
1;Q979
2;Q998
11;Q999
